Frequency   	S[1,1]_Mag  	S[1,1]_Phs  	S[1,2]_Mag  	S[1,2]_Phs  	S[1,3]_Mag  	S[1,3]_Phs  	S[1,4]_Mag  	S[1,4]_Phs  	S[2,1]_Mag  	S[2,1]_Phs  	S[2,2]_Mag  	S[2,2]_Phs  	S[2,3]_Mag  	S[2,3]_Phs  	S[2,4]_Mag  	S[2,4]_Phs  	S[3,1]_Mag  	S[3,1]_Phs  	S[3,2]_Mag  	S[3,2]_Phs  	S[3,3]_Mag  	S[3,3]_Phs  	S[3,4]_Mag  	S[3,4]_Phs  	S[4,1]_Mag  	S[4,1]_Phs  	S[4,2]_Mag  	S[4,2]_Phs  	S[4,3]_Mag  	S[4,3]_Phs  	S[4,4]_Mag  	S[4,4]_Phs  	
4.168693834703360E+02 	2.127690402541660E-03  	-5.412983514154331E-02  	9.978570687107042E-01  	-2.560231842923049E-04  	9.736800611886699E-06  	3.357673499126081E+00  	8.375419902329980E-06  	1.763027072668510E+02  	9.978570687107042E-01  	-2.560231842923049E-04  	2.127867547202580E-03  	-5.453990718560601E-02  	8.490368496104636E-06  	1.763423903499160E+02  	9.597185292923469E-06  	3.421482484227880E+00  	9.736800611886699E-06  	3.357673499126081E+00  	8.490368496104636E-06  	1.763423903499160E+02  	1.255313041738590E-04  	-1.569427803876840E+00  	9.998584902249069E-01  	-2.168830327930060E-04  	8.375419902329980E-06  	1.763027072668510E+02  	9.597185292923469E-06  	3.421482484227880E+00  	9.998584902249069E-01  	-2.168830327930060E-04  	1.255714448297010E-04  	-1.569537566595620E+00  	
4.365158322401660E+02 	2.127690493960211E-03  	-5.668089873567740E-02  	9.978570687106670E-01  	-2.680891710596260E-04  	9.738411477575080E-06  	3.515527855983109E+00  	8.377099182529260E-06  	1.761289768360561E+02  	9.978570687106670E-01  	-2.680891710596260E-04  	2.127867640017650E-03  	-5.711029681934549E-02  	8.492034524404148E-06  	1.761705136380780E+02  	9.598833908871476E-06  	3.582321539806712E+00  	9.738411477575080E-06  	3.515527855983109E+00  	8.492034524404148E-06  	1.761705136380780E+02  	1.255358446666860E-04  	-1.643353034301489E+00  	9.998584902237641E-01  	-2.271044130308560E-04  	8.377099182529260E-06  	1.761289768360561E+02  	9.598833908871476E-06  	3.582321539806712E+00  	9.998584902237641E-01  	-2.271044130308560E-04  	1.255759874090010E-04  	-1.643467961680080E+00  	
4.570881896148750E+02 	2.127690594198690E-03  	-5.935219070599389E-02  	9.978570687106260E-01  	-2.807238081639040E-04  	9.740177450416781E-06  	3.680764373070609E+00  	8.378940089847549E-06  	1.759471351280490E+02  	9.978570687106260E-01  	-2.807238081639040E-04  	2.127867741787390E-03  	-5.980182562850123E-02  	8.493860912550558E-06  	1.759906105852140E+02  	9.600641254866498E-06  	3.750680101085470E+00  	9.740177450416781E-06  	3.680764373070609E+00  	8.493860912550558E-06  	1.759906105852140E+02  	1.255408230293230E-04  	-1.720756387312980E+00  	9.998584902225111E-01  	-2.378075117532600E-04  	8.378940089847549E-06  	1.759471351280490E+02  	9.600641254866498E-06  	3.750680101085470E+00  	9.998584902225111E-01  	-2.378075117532600E-04  	1.255809680592970E-04  	-1.720876721526400E+00  	
4.786300923226390E+02 	2.127690704108031E-03  	-6.214937730841117E-02  	9.978570687105821E-01  	-2.939538949587190E-04  	9.742113433124931E-06  	3.853722521499530E+00  	8.380958139848070E-06  	1.757568111096980E+02  	9.978570687105821E-01  	-2.939538949587190E-04  	2.127867853375720E-03  	-6.262020279231029E-02  	8.495863056102558E-06  	1.758023138056090E+02  	9.602622579292591E-06  	3.926903625045172E+00  	9.742113433124931E-06  	3.853722521499530E+00  	8.495863056102558E-06  	1.758023138056090E+02  	1.255462814685070E-04  	-1.801800913752811E+00  	9.998584902211370E-01  	-2.490150316047950E-04  	8.380958139848070E-06  	1.757568111096980E+02  	9.602622579292591E-06  	3.926903625045172E+00  	9.998584902211370E-01  	-2.490150316047950E-04  	1.255864290067130E-04  	-1.801926908207890E+00  	
5.011872336272720E+02 	2.127690824621270E-03  	-6.507839185120448E-02  	9.978570687105330E-01  	-3.078074937661740E-04  	9.744235753774352E-06  	4.034756533146020E+00  	8.383170329342508E-06  	1.755576179069420E+02  	9.978570687105330E-01  	-3.078074937661740E-04  	2.127867975729940E-03  	-6.557140656508451E-02  	8.498057820741759E-06  	1.756052401928790E+02  	9.604794588471126E-06  	4.111352540592120E+00  	9.744235753774352E-06  	4.034756533146020E+00  	8.498057820741759E-06  	1.756052401928790E+02  	1.255522662553010E-04  	-1.886657220487640E+00  	9.998584902196310E-01  	-2.607507451655771E-04  	8.383170329342508E-06  	1.755576179069420E+02  	9.604794588471126E-06  	4.111352540592120E+00  	9.998584902196310E-01  	-2.607507451655771E-04  	1.255924165435650E-04  	-1.886789140325560E+00  	
5.248074602497729E+02 	2.127690956761460E-03  	-6.814544728227040E-02  	9.978570687104791E-01  	-3.223139893919422E-04  	9.746562300824841E-06  	4.224235916049630E+00  	8.385595276161541E-06  	1.753491522968970E+02  	9.978570687104791E-01  	-3.223139893919422E-04  	2.127868109888730E-03  	-6.866169695877243E-02  	8.500463681059638E-06  	1.753989904103710E+02  	9.607175584672500E-06  	4.304402763706451E+00  	9.746562300824841E-06  	4.224235916049630E+00  	8.500463681059638E-06  	1.753989904103710E+02  	1.255588281156500E-04  	-1.975503807573710E+00  	9.998584902179790E-01  	-2.730395453747130E-04  	8.385595276161541E-06  	1.753491522968970E+02  	9.607175584672500E-06  	4.304402763706451E+00  	9.998584902179790E-01  	-2.730395453747130E-04  	1.255989814190970E-04  	-1.975641930192290E+00  	
5.495408738576250E+02 	2.127691101650371E-03  	-7.135704936982581E-02  	9.978570687104201E-01  	-3.375041514441510E-04  	9.749112670673358E-06  	4.422545968204701E+00  	8.388253371785070E-06  	1.751309942100870E+02  	9.978570687104201E-01  	-3.375041514441510E-04  	2.127868256990980E-03  	-7.189762902344431E-02  	8.503100872127320E-06  	1.751831483905640E+02  	9.609785616914360E-06  	4.506446209539320E+00  	9.749112670673358E-06  	4.422545968204701E+00  	8.503100872127320E-06  	1.751831483905640E+02  	1.255660226583140E-04  	-2.068527418523691E+00  	9.998584902161680E-01  	-2.859074983299780E-04  	8.388253371785070E-06  	1.751309942100870E+02  	9.609785616914360E-06  	4.506446209539320E+00  	9.998584902161680E-01  	-2.859074983299780E-04  	1.256061792676070E-04  	-2.068672034119741E+00  	
5.754399373371569E+02 	2.127691260517970E-03  	-7.472001050454730E-02  	9.978570687103560E-01  	-3.534101995881130E-04  	9.751908328845227E-06  	4.630088286038262E+00  	8.391166947949820E-06  	1.749027062479950E+02  	9.978570687103560E-01  	-3.534101995881130E-04  	2.127868418285459E-03  	-7.528606675391543E-02  	8.505991554961279E-06  	1.749572808485050E+02  	9.612646645675459E-06  	4.717891297491760E+00  	9.751908328845227E-06  	4.630088286038262E+00  	8.505991554961279E-06  	1.749572808485050E+02  	1.255739108437030E-04  	-2.165923403885369E+00  	9.998584902141820E-01  	-2.993818985756880E-04  	8.391166947949820E-06  	1.749027062479950E+02  	9.612646645675459E-06  	4.717891297491760E+00  	9.998584902141820E-01  	-2.993818985756880E-04  	1.256140710775000E-04  	-2.166074816017461E+00  	
6.025595860743580E+02 	2.127691434712920E-03  	-7.824146415247220E-02  	9.978570687102851E-01  	-3.700658718750750E-04  	9.754972786022120E-06  	4.847281263206920E+00  	8.394360458435120E-06  	1.746638332219860E+02  	9.978570687102851E-01  	-3.700658718750750E-04  	2.127868595141440E-03  	-7.883419765204780E-02  	8.509159997082480E-06  	1.747209368151029E+02  	9.615782722742480E-06  	4.939163444611401E+00  	9.754972786022120E-06  	4.847281263206920E+00  	8.509159997082480E-06  	1.747209368151029E+02  	1.255825594974960E-04  	-2.267896098292040E+00  	9.998584902120051E-01  	-3.134913269960019E-04  	8.394360458435120E-06  	1.746638332219860E+02  	9.615782722742480E-06  	4.939163444611401E+00  	9.998584902120051E-01  	-3.134913269960019E-04  	1.256227237051430E-04  	-2.268054624463760E+00  	
6.309573444801930E+02 	2.127691625713990E-03  	-8.192887998937359E-02  	9.978570687102080E-01  	-3.875064962896770E-04  	9.758331790197181E-06  	5.074560574594138E+00  	8.397860677315600E-06  	1.744139017206290E+02  	9.978570687102080E-01  	-3.875064962896770E-04  	2.127868789060270E-03  	-8.254954797567729E-02  	8.512632769454001E-06  	1.744736471970810E+02  	9.619220187500239E-06  	5.170705541852310E+00  	9.758331790197181E-06  	5.074560574594138E+00  	8.512632769454001E-06  	1.744736471970810E+02  	1.255920418732670E-04  	-2.374659211084180E+00  	9.998584902096180E-01  	-3.282657114364080E-04  	8.397860677315600E-06  	1.744139017206290E+02  	9.619220187500239E-06  	5.170705541852310E+00  	9.998584902096180E-01  	-3.282657114364080E-04  	1.256322104377430E-04  	-2.374825183348229E+00  	
6.606934480075960E+02 	2.127691835142640E-03  	-8.579007974877680E-02  	9.978570687101231E-01  	-4.057690656675751E-04  	9.762013536344708E-06  	5.312379639538512E+00  	8.401696915059422E-06  	1.741524197135470E+02  	9.978570687101231E-01  	-4.057690656675751E-04  	2.127869001688170E-03  	-8.643999870657219E-02  	8.516438961173308E-06  	1.742149243714350E+02  	9.622987881072979E-06  	5.412978406848567E+00  	9.762013536344708E-06  	5.312379639538512E+00  	8.516438961173308E-06  	1.742149243714350E+02  	1.256024382687370E-04  	-2.486436230529750E+00  	9.998584902070003E-01  	-3.437363901819539E-04  	8.401696915059422E-06  	1.741524197135470E+02  	9.622987881072979E-06  	5.412978406848567E+00  	9.998584902070003E-01  	-3.437363901819539E-04  	1.256426116098890E-04  	-2.486609996112530E+00  	
6.918309709189360E+02 	2.127692064776741E-03  	-8.983325381730350E-02  	9.978570687100303E-01  	-4.248923161418070E-04  	9.766048895092784E-06  	5.561210057361523E+00  	8.405901253943649E-06  	1.738788762011360E+02  	9.978570687100303E-01  	-4.248923161418070E-04  	2.127869234830181E-03  	-9.051380227136438E-02  	8.520610413388609E-06  	1.739442618234530E+02  	9.627117379825989E-06  	5.666461205841600E+00  	9.766048895092784E-06  	5.561210057361523E+00  	8.520610413388609E-06  	1.739442618234530E+02  	1.256138367006990E-04  	-2.603460841582860E+00  	9.998584902041290E-01  	-3.599361784267860E-04  	8.405901253943649E-06  	1.738788762011360E+02  	9.627117379825989E-06  	5.666461205841600E+00  	9.998584902041290E-01  	-3.599361784267860E-04  	1.256540152787810E-04  	-2.603642763529662E+00  	
7.244359600749899E+02 	2.127692316565720E-03  	-9.406697861263320E-02  	9.978570687099281E-01  	-4.449168092839071E-04  	9.770471661992440E-06  	5.821542007180978E+00  	8.410508804352640E-06  	1.735927409208830E+02  	9.978570687099281E-01  	-4.449168092839071E-04  	2.127869490465510E-03  	-9.477960005100539E-02  	8.525181974004081E-06  	1.736611338386710E+02  	9.631643249840750E-06  	5.931651836265970E+00  	9.770471661992440E-06  	5.821542007180978E+00  	8.525181974004081E-06  	1.736611338386710E+02  	1.256263336441150E-04  	-2.725977357017390E+00  	9.998584902009822E-01  	-3.768994378759570E-04  	8.410508804352640E-06  	1.735927409208830E+02  	9.631643249840750E-06  	5.931651836265970E+00  	9.998584902009822E-01  	-3.768994378759570E-04  	1.256665179636630E-04  	-2.726167814857701E+00  	
7.585775750291840E+02 	2.127692592647070E-03  	-9.850023478103370E-02  	9.978570687098162E-01  	-4.658850181135379E-04  	9.775318829083810E-06  	6.093884602780280E+00  	8.415557983619199E-06  	1.732934641225390E+02  	9.978570687098162E-01  	-4.658850181135379E-04  	2.127869770764301E-03  	-9.924644071597831E-02  	8.530191774834631E-06  	1.733649952606610E+02  	9.636603324084360E-06  	6.209067260225278E+00  	9.775318829083810E-06  	6.093884602780280E+00  	8.530191774834631E-06  	1.733649952606610E+02  	1.256400348413810E-04  	-2.854241161649290E+00  	9.998584901975309E-01  	-3.946621496270370E-04  	8.415557983619199E-06  	1.732934641225390E+02  	9.636603324084360E-06  	6.209067260225278E+00  	9.998584901975309E-01  	-3.946621496270370E-04  	1.256802254554680E-04  	-2.854440552081771E+00  	
7.943282347242811E+02 	2.127692895364531E-03  	-1.031424262531750E-01  	9.978570687096934E-01  	-4.878414171585948E-04  	9.780630880570080E-06  	6.378766191945720E+00  	8.421090819162250E-06  	1.729804764260740E+02  	9.978570687096934E-01  	-4.878414171585948E-04  	2.127870078106090E-03  	-1.039237994262690E-01  	8.535681532965722E-06  	1.730552813281690E+02  	9.642039004101610E-06  	6.499243777669368E+00  	9.780630880570080E-06  	6.378766191945720E+00  	8.535681532965722E-06  	1.730552813281690E+02  	1.256550561883260E-04  	-2.988519169216980E+00  	9.998584901937471E-01  	-4.132619904860750E-04  	8.421090819162250E-06  	1.729804764260740E+02  	9.642039004101610E-06  	6.499243777669368E+00  	9.998584901937471E-01  	-4.132619904860750E-04  	1.256952537032090E-04  	-2.988727906813280E+00  	
8.317637711026709E+02 	2.127693227287950E-03  	-1.080034001987760E-01  	9.978570687095579E-01  	-5.108325767561911E-04  	9.786452114518843E-06  	6.676734588170739E+00  	8.427153277764200E-06  	1.726531887782440E+02  	9.978570687095579E-01  	-5.108325767561911E-04  	2.127870415099990E-03  	-1.088215979369480E-01  	8.541696878165825E-06  	1.727314076069510E+02  	9.647995588166329E-06  	6.802737226505480E+00  	9.786452114518843E-06  	6.676734588170739E+00  	8.541696878165825E-06  	1.727314076069510E+02  	1.256715247040381E-04  	-3.129090291319629E+00  	9.998584901895978E-01  	-4.327384128796631E-04  	8.427153277764200E-06  	1.726531887782440E+02  	9.647995588166329E-06  	6.802737226505480E+00  	9.998584901895978E-01  	-4.327384128796631E-04  	1.257117297842590E-04  	-3.129308809245972E+00  	
8.709635899560810E+02 	2.127693591235150E-03  	-1.130934679225450E-01  	9.978570687094112E-01  	-5.349072617938790E-04  	9.792830992619799E-06  	6.988357220950040E+00  	8.433795622916268E-06  	1.723109925256020E+02  	9.978570687094112E-01  	-5.349072617938790E-04  	2.127870784606860E-03  	-1.139502256521420E-01  	8.548287708287091E-06  	1.723927700336850E+02  	9.654522627934417E-06  	7.120123095129861E+00  	9.792830992619799E-06  	6.988357220950040E+00  	8.548287708287091E-06  	1.723927700336850E+02  	1.256895795923169E-04  	-3.276245917615311E+00  	9.998584901850492E-01  	-4.531327285325240E-04  	8.433795622916268E-06  	1.723109925256020E+02  	9.654522627934417E-06  	7.120123095129861E+00  	9.998584901850492E-01  	-4.531327285325240E-04  	1.257297929662830E-04  	-3.276474668370601E+00  	
9.120108393559100E+02 	2.127693990295800E-03  	-1.184234267459230E-01  	9.978570687092490E-01  	-5.601165350997910E-04  	9.799820520132640E-06  	7.314221189038550E+00  	8.441072802236259E-06  	1.719532596240340E+02  	9.978570687092490E-01  	-5.601165350997910E-04  	2.127871189763560E-03  	-1.193205616722419E-01  	8.555508574668730E-06  	1.720387450914631E+02  	9.661674315742861E-06  	7.451996530946809E+00  	9.799820520132640E-06  	7.314221189038550E+00  	8.555508574668730E-06  	1.720387450914631E+02  	1.257093734031751E-04  	-3.430290406250449E+00  	9.998584901800611E-01  	-4.744881960879801E-04  	8.441072802236259E-06  	1.719532596240340E+02  	9.661674315742861E-06  	7.451996530946809E+00  	9.998584901800611E-01  	-4.744881960879801E-04  	1.257495958692670E-04  	-3.430529862418989E+00  	
9.549925860214361E+02 	2.127694427857670E-03  	-1.240045829212220E-01  	9.978570687090710E-01  	-5.865138657000902E-04  	9.807478658258020E-06  	7.654933199024572E+00  	8.449044867028290E-06  	1.715793430072900E+02  	9.978570687090710E-01  	-5.865138657000902E-04  	2.127871634009620E-03  	-1.249439978812700E-01  	8.563419099627291E-06  	1.716686901387790E+02  	9.669509904792850E-06  	7.798972226342511E+00  	9.807478658258020E-06  	7.654933199024572E+00  	8.563419099627291E-06  	1.716686901387790E+02  	1.257310733035780E-04  	-3.591541583224479E+00  	9.998584901745912E-01  	-4.968501128570341E-04  	8.449044867028290E-06  	1.715793430072900E+02  	9.669509904792850E-06  	7.798972226342511E+00  	9.998584901745912E-01  	-4.968501128570341E-04  	1.257713057368460E-04  	-3.591792238241232E+00  	
1.000000000000000E+03 	2.127694907635420E-03  	-1.298487756269850E-01  	9.978570687088771E-01  	-6.141552421723362E-04  	9.815868771254721E-06  	8.011119369361660E+00  	8.457777426102900E-06  	1.711885771395459E+02  	9.978570687088771E-01  	-6.141552421723362E-04  	2.127872121116431E-03  	-1.308324631236180E-01  	8.572084428171348E-06  	1.712819439164120E+02  	9.678094164539718E-06  	8.161684161303130E+00  	9.815868771254721E-06  	8.011119369361660E+00  	8.572084428171348E-06  	1.712819439164120E+02  	1.257548624674090E-04  	-3.760331249083870E+00  	9.998584901685943E-01  	-5.202659108904989E-04  	8.457777426102900E-06  	1.711885771395459E+02  	9.678094164539718E-06  	8.161684161303130E+00  	9.998584901685943E-01  	-5.202659108904989E-04  	1.257951058268930E-04  	-3.760593618009511E+00  	
1.047128548050900E+03 	2.127695433702100E-03  	-1.359684020957310E-01  	9.978570687086632E-01  	-6.430992913340369E-04  	9.825060110702660E-06  	8.383424877621820E+00  	8.467342136004869E-06  	1.707802787797330E+02  	9.978570687086632E-01  	-6.430992913340369E-04  	2.127872655219260E-03  	-1.369984485216850E-01  	8.581575716112858E-06  	1.708778272593160E+02  	9.687497873680741E-06  	8.540785179414820E+00  	9.825060110702660E-06  	8.383424877621820E+00  	8.581575716112858E-06  	1.708778272593160E+02  	1.257809415954670E-04  	-3.937005690982871E+00  	9.998584901620191E-01  	-5.447852575777870E-04  	8.467342136004869E-06  	1.707802787797330E+02  	9.687497873680741E-06  	8.540785179414820E+00  	9.998584901620191E-01  	-5.447852575777870E-04  	1.258211969322180E-04  	-3.937280311285380E+00  	
1.096478196143190E+03 	2.127696010523741E-03  	-1.423764439276609E-01  	9.978570687084292E-01  	-6.734074025167848E-04  	9.835128339370459E-06  	8.772513426182908E+00  	8.477817229798538E-06  	1.703537479882380E+02  	9.978570687084292E-01  	-6.734074025167848E-04  	2.127873240852370E-03  	-1.434550339883831E-01  	8.591970656756902E-06  	1.704556440434160E+02  	9.697798353181958E-06  	8.936946371368448E+00  	9.835128339370459E-06  	8.772513426182908E+00  	8.591970656756902E-06  	1.704556440434160E+02  	1.258095305772620E-04  	-4.121926197736900E+00  	9.998584901548091E-01  	-5.704601609855359E-04  	8.477817229798538E-06  	1.703537479882380E+02  	9.697798353181958E-06  	8.936946371368448E+00  	9.998584901548091E-01  	-5.704601609855359E-04  	1.258497990431081E-04  	-4.122213630075768E+00  	
1.148153621496880E+03 	2.127696642997291E-03  	-1.490864946464789E-01  	9.978570687081733E-01  	-7.051438576880022E-04  	9.846156097182120E-06  	9.179066498862561E+00  	8.489288086530988E-06  	1.699082694094390E+02  	9.978570687081733E-01  	-7.051438576880022E-04  	2.127873882987510E-03  	-1.502159159911031E-01  	8.603354048329630E-06  	1.700146824001110E+02  	9.709080041808981E-06  	9.350856237337929E+00  	9.846156097182120E-06  	9.179066498862561E+00  	8.603354048329630E-06  	1.700146824001110E+02  	1.258408703072910E-04  	-4.315469575023132E+00  	9.998584901469031E-01  	-5.973450801592380E-04  	8.489288086530988E-06  	1.699082694094390E+02  	9.709080041808981E-06  	9.350856237337929E+00  	9.998584901469031E-01  	-5.973450801592380E-04  	1.258811531644400E-04  	-4.315770404031480E+00  	
1.202264434617410E+03 	2.127697336492200E-03  	-1.561127885561730E-01  	9.978570687078911E-01  	-7.383759676945911E-04  	9.858233611783570E-06  	9.603782378189610E+00  	8.501847843423449E-06  	1.694431138665030E+02  	9.978570687078911E-01  	-7.383759676945911E-04  	2.127874587076131E-03  	-1.572954366263960E-01  	8.615818404244271E-06  	1.695542162342109E+02  	9.721435116618714E-06  	9.783219596740290E+00  	9.858233611783570E-06  	9.603782378189610E+00  	8.615818404244271E-06  	1.695542162342109E+02  	1.258752246695670E-04  	-4.518028657343400E+00  	9.998584901382341E-01  	-6.254970406216360E-04  	8.501847843423449E-06  	1.694431138665030E+02  	9.721435116618714E-06  	9.783219596740290E+00  	9.998584901382341E-01  	-6.254970406216360E-04  	1.259155233011070E-04  	-4.518343492402372E+00  	
